chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	6578955	6583201	GH01J006578	637	.	6578955	6583201	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	6589050	6589856	GH01J006589	173	.	6589050	6589856	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	6591552	6591733	GH01J006591	63	.	6591552	6591733	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	6598773	6605649	GH01J006598	759	.	6598773	6605649	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	6621683	6626574	GH01J006621	623	.	6621683	6626574	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	6700362	6702470	GH01J006700	588	.	6700362	6702470	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	6819342	6826361	GH01J006819	268	.	6819342	6826361	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	6883711	6886166	GH01J006883	182	.	6883711	6886166	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	6922308	6923390	GH01J006922	144	.	6922308	6923390	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	7378832	7381012	GH01J007378	213	.	7378832	7381012	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	7388197	7390000	GH01J007388	161	.	7388197	7390000	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	7401222	7403918	GH01J007401	367	.	7401222	7403918	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	7468610	7473444	GH01J007468	344	.	7468610	7473444	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	7477360	7479906	GH01J007477	296	.	7477360	7479906	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	7667620	7671158	GH01J007667	374	.	7667620	7671158	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	7678554	7681883	GH01J007678	272	.	7678554	7681883	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	7703723	7706031	GH01J007703	393	.	7703723	7706031	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	7770172	7772470	GH01J007770	561	.	7770172	7772470	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	7782962	7785366	GH01J007782	626	.	7782962	7785366	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	7902400	7903469	GH01J007902	272	.	7902400	7903469	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	7912675	7913652	GH01J007912	333	.	7912675	7913652	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	7953486	7955273	GH01J007953	560	.	7953486	7955273	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	7960052	7963286	GH01J007960	592	.	7960052	7963286	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	7982328	7982907	GH01J007982	241	.	7982328	7982907	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	7993155	7994944	GH01J007993	368	.	7993155	7994944	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8002829	8007092	GH01J008002	383	.	8002829	8007092	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8010071	8010390	GH01J008010	254	.	8010071	8010390	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	8013483	8029374	GH01J008013	711	.	8013483	8029374	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	8045341	8049120	GH01J008045	388	.	8045341	8049120	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8055646	8056730	GH01J008055	210	.	8055646	8056730	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8058274	8063376	GH01J008058	416	.	8058274	8063376	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8069625	8072109	GH01J008069	408	.	8069625	8072109	95,95,95	ENCODE(Z-Lab),Ensembl,VISTA,dbSUPER	Enhancer	Elite
chr1	8073754	8079735	GH01J008073	359	.	8073754	8079735	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8081986	8085062	GH01J008081	419	.	8081986	8085062	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8086749	8087353	GH01J008086	118	.	8086749	8087353	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8088624	8099573	GH01J008088	478	.	8088624	8099573	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8104340	8104490	GH01J008105	173	.	8104340	8104490	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8104799	8105200	GH01J008104	222	.	8104799	8105200	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	8106513	8107706	GH01J008106	229	.	8106513	8107706	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8112697	8114347	GH01J008112	340	.	8112697	8114347	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8115208	8123749	GH01J008115	456	.	8115208	8123749	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8151302	8156376	GH01J008151	428	.	8151302	8156376	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8180742	8185716	GH01J008180	364	.	8180742	8185716	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8188929	8190602	GH01J008188	298	.	8188929	8190602	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8196115	8199041	GH01J008196	479	.	8196115	8199041	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8199337	8207533	GH01J008199	456	.	8199337	8207533	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8209873	8213994	GH01J008209	456	.	8209873	8213994	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8352279	8353850	GH01J008352	222	.	8352279	8353850	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8362726	8365236	GH01J008362	118	.	8362726	8365236	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8367038	8368639	GH01J008367	206	.	8367038	8368639	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8369620	8376199	GH01J008369	318	.	8369620	8376199	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8377760	8380714	GH01J008377	249	.	8377760	8380714	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8381800	8383627	GH01J008381	257	.	8381800	8383627	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8384000	8385705	GH01J008384	206	.	8384000	8385705	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8385756	8386052	GH01J008385	82	.	8385756	8386052	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	8390759	8391012	GH01J008390	175	.	8390759	8391012	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	8393933	8399004	GH01J008393	344	.	8393933	8399004	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8406388	8413823	GH01J008406	342	.	8406388	8413823	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8418977	8425943	GH01J008418	679	.	8418977	8425943	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	8426477	8429034	GH01J008426	340	.	8426477	8429034	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	8430600	8431416	GH01J008430	235	.	8430600	8431416	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8437590	8440573	GH01J008437	358	.	8437590	8440573	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8448263	8450520	GH01J008448	253	.	8448263	8450520	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8454982	8458199	GH01J008454	253	.	8454982	8458199	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8459573	8466614	GH01J008459	311	.	8459573	8466614	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8476200	8476600	GH01J008476	144	.	8476200	8476600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	8477000	8477601	GH01J008477	275	.	8477000	8477601	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8494300	8495162	GH01J008496	161	.	8494300	8495162	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8495582	8498359	GH01J008495	307	.	8495582	8498359	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8509428	8511199	GH01J008509	235	.	8509428	8511199	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8511576	8511800	GH01J008511	172	.	8511576	8511800	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8515781	8519229	GH01J008515	329	.	8515781	8519229	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8539636	8542429	GH01J008539	356	.	8539636	8542429	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8570562	8573191	GH01J008570	274	.	8570562	8573191	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	8597801	8600260	GH01J008597	199	.	8597801	8600260	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	8625442	8628044	GH01J008625	458	.	8625442	8628044	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8642798	8645331	GH01J008642	293	.	8642798	8645331	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8651009	8653448	GH01J008651	253	.	8651009	8653448	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8659201	8665668	GH01J008659	443	.	8659201	8665668	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8666200	8667166	GH01J008666	307	.	8666200	8667166	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8667716	8671799	GH01J008667	349	.	8667716	8671799	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8678992	8681844	GH01J008678	324	.	8678992	8681844	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8700282	8704191	GH01J008700	495	.	8700282	8704191	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	8706999	8707800	GH01J008707	283	.	8706999	8707800	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	8710784	8714812	GH01J008710	367	.	8710784	8714812	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8739252	8741712	GH01J008739	347	.	8739252	8741712	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8812785	8819426	GH01J008812	637	.	8812785	8819426	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	8821733	8823789	GH01J008821	303	.	8821733	8823789	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	8856370	8859711	GH01J008856	363	.	8856370	8859711	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	8864547	8866514	GH01J008864	178	.	8864547	8866514	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	8869871	8881708	GH01J008869	757	.	8869871	8881708	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	8902400	8904846	GH01J008902	400	.	8902400	8904846	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	8941595	8942671	GH01J008941	192	.	8941595	8942671	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	8985262	8988399	GH01J008985	235	.	8985262	8988399	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9005000	9005594	GH01J009005	244	.	9005000	9005594	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9061498	9063321	GH01J009061	161	.	9061498	9063321	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9064077	9065749	GH01J009064	167	.	9064077	9065749	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9066267	9070646	GH01J009066	529	.	9066267	9070646	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	9074251	9076963	GH01J009074	264	.	9074251	9076963	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9077721	9081532	GH01J009077	273	.	9077721	9081532	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9084720	9086444	GH01J009084	118	.	9084720	9086444	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9092988	9094400	GH01J009092	112	.	9092988	9094400	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr1	9110361	9116124	GH01J009110	315	.	9110361	9116124	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9121899	9122755	GH01J009121	220	.	9121899	9122755	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9127067	9130490	GH01J009127	613	.	9127067	9130490	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	9142341	9142601	GH01J009142	226	.	9142341	9142601	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9145036	9145846	GH01J009145	232	.	9145036	9145846	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9149495	9152259	GH01J009149	275	.	9149495	9152259	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	9210569	9212155	GH01J009210	279	.	9210569	9212155	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	9232811	9236150	GH01J009232	717	.	9232811	9236150	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	9237716	9245937	GH01J009237	589	.	9237716	9245937	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	9246886	9252151	GH01J009246	335	.	9246886	9252151	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	9266842	9267402	GH01J009266	264	.	9266842	9267402	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9274995	9276331	GH01J009274	415	.	9274995	9276331	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	9278401	9282232	GH01J009278	313	.	9278401	9282232	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	9289579	9291039	GH01J009290	255	.	9289579	9291039	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9291441	9296535	GH01J009291	619	.	9291441	9296535	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	9591400	9592113	GH01J009591	178	.	9591400	9592113	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9592131	9595802	GH01J009592	279	.	9592131	9595802	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9625745	9631800	GH01J009625	645	.	9625745	9631800	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	9685968	9690523	GH01J009685	479	.	9685968	9690523	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	9703976	9705725	GH01J009703	290	.	9703976	9705725	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	9728122	9730230	GH01J009728	144	.	9728122	9730230	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9786628	9788318	GH01J009786	222	.	9786628	9788318	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9796727	9797683	GH01J009796	103	.	9796727	9797683	160,160,160	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	9798200	9799000	GH01J009798	224	.	9798200	9799000	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9814297	9815825	GH01J009814	133	.	9814297	9815825	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9821419	9826912	GH01J009821	626	.	9821419	9826912	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	9827800	9828200	GH01J009827	202	.	9827800	9828200	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	9847798	9851384	GH01J009847	270	.	9847798	9851384	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	9869552	9870537	GH01J009869	133	.	9869552	9870537	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9877700	9878702	GH01J009877	350	.	9877700	9878702	255,102,102	ENCODE(Z-Lab),EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	9881545	9883206	GH01J009881	133	.	9881545	9883206	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9883850	9884580	GH01J009883	118	.	9883850	9884580	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	9908738	9912936	GH01J009908	633	.	9908738	9912936	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	9942020	9944401	GH01J009942	599	.	9942020	9944401	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	9990400	9991600	GH01J009990	144	.	9990400	9991600	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	9997178	9998001	GH01J009997	401	.	9997178	9998001	255,51,51	EPDnew,Ensembl	Promoter	Elite
chr1	10063131	10067884	GH01J010063	384	.	10063131	10067884	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	10073387	10075634	GH01J010073	303	.	10073387	10075634	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	10082894	10084151	GH01J010082	153	.	10082894	10084151	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10084860	10085752	GH01J010084	133	.	10084860	10085752	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10104962	10105112	GH01J010104	63	.	10104962	10105112	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10105377	10105817	GH01J010105	63	.	10105377	10105817	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10107234	10109540	GH01J010107	240	.	10107234	10109540	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	10122563	10123457	GH01J010122	173	.	10122563	10123457	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10178813	10180611	GH01J010178	133	.	10178813	10180611	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10208191	10214199	GH01J010208	643	.	10208191	10214199	204,0,0	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	10215601	10216800	GH01J010215	208	.	10215601	10216800	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	10250800	10256039	GH01J010250	226	.	10250800	10256039	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10284693	10287599	GH01J010284	167	.	10284693	10287599	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10339258	10340607	GH01J010339	233	.	10339258	10340607	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10376719	10381557	GH01J010376	352	.	10376719	10381557	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	10398139	10401774	GH01J010398	649	.	10398139	10401774	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	10402824	10404570	GH01J010402	188	.	10402824	10404570	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10413904	10416965	GH01J010413	352	.	10413904	10416965	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	10427958	10428599	GH01J010427	250	.	10427958	10428599	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10429548	10431688	GH01J010429	586	.	10429548	10431688	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	10449980	10452175	GH01J010449	273	.	10449980	10452175	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	10494613	10499279	GH01J010494	422	.	10494613	10499279	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	10507200	10518285	GH01J010507	512	.	10507200	10518285	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase,dbSUPER	Enhancer	Elite
chr1	10518978	10519925	GH01J010518	188	.	10518978	10519925	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10527647	10531846	GH01J010527	336	.	10527647	10531846	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	10533065	10534152	GH01J010533	194	.	10533065	10534152	95,95,95	UCNEbase,VISTA	Enhancer	Elite
chr1	10598006	10600456	GH01J010598	383	.	10598006	10600456	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase	Enhancer	Elite
chr1	10662486	10690510	GH01J010662	701	.	10662486	10690510	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,UCNEbase,VISTA,dbSUPER	Enhancer	Elite
chr1	10697121	10697287	GH01J010697	140	.	10697121	10697287	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	10706332	10706780	GH01J010706	118	.	10706332	10706780	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	10753294	10753740	GH01J010753	176	.	10753294	10753740	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	10755016	10757300	GH01J010755	341	.	10755016	10757300	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	10777915	10781734	GH01J010777	254	.	10777915	10781734	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	10789749	10790084	GH01J010789	191	.	10789749	10790084	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	10790624	10797001	GH01J010790	965	.	10790624	10797001	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,UCNEbase,VISTA,dbSUPER	Promoter/Enhancer	Elite
chr1	10939800	10940600	GH01J010939	249	.	10939800	10940600	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10941698	10942406	GH01J010941	242	.	10941698	10942406	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10943834	10944973	GH01J010943	195	.	10943834	10944973	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10956795	10959217	GH01J010956	205	.	10956795	10959217	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	10964532	10966905	GH01J010964	265	.	10964532	10966905	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	11011372	11014805	GH01J011011	584	.	11011372	11014805	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11058587	11062420	GH01J011058	558	.	11058587	11062420	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11098115	11100500	GH01J011098	558	.	11098115	11100500	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11156757	11159530	GH01J011156	173	.	11156757	11159530	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	11175714	11179292	GH01J011175	354	.	11175714	11179292	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	11261399	11263705	GH01J011261	578	.	11261399	11263705	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11498797	11500597	GH01J011498	145	.	11498797	11500597	160,160,160	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	11648600	11649506	GH01J011650	205	.	11648600	11649506	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	11649600	11651133	GH01J011649	309	.	11649600	11651133	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	11652494	11655556	GH01J011652	522	.	11652494	11655556	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11663623	11665424	GH01J011663	544	.	11663623	11665424	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	11680199	11683663	GH01J011680	628	.	11680199	11683663	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	11689321	11694020	GH01J011689	583	.	11689321	11694020	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	11700527	11702104	GH01J011700	303	.	11700527	11702104	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
