chrom	chromStart	chromEnd	name	score	value	geneAssociationMethods	color	geneHancerChrom	geneHancerStart	geneHancerEnd	geneHancerIdentifier	geneHancerStrand	geneChrom	geneStart	geneEnd	geneName	geneStrand
chr1	2530063	2536119	ENSG00000272449/GH01J002532	4	6.39	eQTLs,Distance	0,114,189	chr1	2532784	2536119	GH01J002532	.	chr1	2530063	2530064	ENSG00000272449	+
chr1	2543334	2555639	TNFRSF14/GH01J002543	20	45.75	eRNA_co-expression,TF_co-expression	237,177,32	chr1	2543334	2550837	GH01J002543	.	chr1	2555638	2555639	TNFRSF14	+
chr1	2574362	2586460	FAM213B/GH01J002574	8	16.54	eQTLs,Distance	162,20,47	chr1	2574362	2579599	GH01J002574	.	chr1	2586459	2586460	FAM213B	+
chr1	2580822	2588004	FAM213B/GH01J002580	602	1480.46	eQTLs,Distance	162,20,47	chr1	2580822	2588004	GH01J002580	.	chr1	2586459	2586460	FAM213B	+
chr1	2586459	2633767	FAM213B/GH01J002631	6	10.04	eQTLs,Distance	162,20,47	chr1	2631083	2633767	GH01J002631	.	chr1	2586459	2586460	FAM213B	+
chr1	2594000	2633042	MMEL1/GH01J002594	10	21.9	eQTLs,Distance	217,83,25	chr1	2594000	2594400	GH01J002594	.	chr1	2633041	2633042	MMEL1	-
chr1	2610256	2633042	MMEL1/GH01J002610	12	25.27	eQTLs,Distance	217,83,25	chr1	2610256	2611934	GH01J002610	.	chr1	2633041	2633042	MMEL1	-
chr1	2631083	2633767	MMEL1/GH01J002631	329	808.05	eQTLs,Distance	217,83,25	chr1	2631083	2633767	GH01J002631	.	chr1	2633041	2633042	MMEL1	-
chr1	2633041	2644129	MMEL1/GH01J002640	27	62.49	eQTLs,eRNA_co-expression	217,83,25	chr1	2640939	2644129	GH01J002640	.	chr1	2633041	2633042	MMEL1	-
chr1	3065810	3075194	PRDM16/GH01J003065	618	1518.58	eRNA_co-expression,Distance	0,114,189	chr1	3065810	3075194	GH01J003065	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3394796	PRDM16/GH01J003393	4	5.97	eRNA_co-expression,Distance	0,114,189	chr1	3393013	3394796	GH01J003393	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3374026	PRDM16/GH01J003373	2	1.38	eRNA_co-expression,Distance	0,114,189	chr1	3373706	3374026	GH01J003373	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3356340	PRDM16/GH01J003345	4	6.49	eRNA_co-expression,Distance	0,114,189	chr1	3345528	3356340	GH01J003345	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3316302	PRDM16/GH01J003316	3	3	eRNA_co-expression,Distance	0,114,189	chr1	3316247	3316302	GH01J003316	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3315687	PRDM16/GH01J003311	2	2.26	eRNA_co-expression,Distance	0,114,189	chr1	3311884	3315687	GH01J003311	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3274864	PRDM16/GH01J003274	6	11.58	C-HiC,Distance	0,114,189	chr1	3274016	3274864	GH01J003274	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3223778	PRDM16/GH01J003218	3	3.34	eRNA_co-expression,Distance	0,114,189	chr1	3218099	3223778	GH01J003218	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3217719	PRDM16/GH01J003217	2	0.82	eRNA_co-expression,Distance	0,114,189	chr1	3217326	3217719	GH01J003217	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3195425	PRDM16/GH01J003195	2	1.75	eRNA_co-expression,Distance	0,114,189	chr1	3195204	3195425	GH01J003195	.	chr1	3068226	3068227	PRDM16	+
chr1	3068226	3173123	PRDM16/GH01J003169	3	4.18	eRNA_co-expression,Distance	0,114,189	chr1	3169116	3173123	GH01J003169	.	chr1	3068226	3068227	PRDM16	+
chr1	3306656	3323585	LOC105378604/GH01J003306	3	4.6	eQTLs,Distance	217,83,25	chr1	3306656	3307680	GH01J003306	.	chr1	3323584	3323585	LOC105378604	-
chr1	3453236	3462028	ARHGEF16/GH01J003453	20	46.46	eQTLs,Distance	237,177,32	chr1	3453236	3462028	GH01J003453	.	chr1	3454425	3454426	ARHGEF16	+
chr1	3454425	3483607	ARHGEF16/GH01J003479	8	16.92	eQTLs,Distance	237,177,32	chr1	3479202	3483607	GH01J003479	.	chr1	3454425	3454426	ARHGEF16	+
chr1	3454425	3472531	ARHGEF16/GH01J003470	491	1205.06	eQTLs,Distance	237,177,32	chr1	3470608	3472531	GH01J003470	.	chr1	3454425	3454426	ARHGEF16	+
chr1	3529132	3624757	MEGF6/GH01J003529	535	1315.69	eQTLs,Distance	217,83,25	chr1	3529132	3532046	GH01J003529	.	chr1	3624756	3624757	MEGF6	-
chr1	3538200	3624757	MEGF6/GH01J003538	6	10.12	C-HiC,Distance	217,83,25	chr1	3538200	3538800	GH01J003538	.	chr1	3624756	3624757	MEGF6	-
chr1	3538843	3624757	MEGF6/GH01J003539	8	16.28	eQTLs,C-HiC,Distance	217,83,25	chr1	3538843	3541201	GH01J003539	.	chr1	3624756	3624757	MEGF6	-
chr1	3541569	3624757	MEGF6/GH01J003541	8	16.9	C-HiC,Distance	217,83,25	chr1	3541569	3549725	GH01J003541	.	chr1	3624756	3624757	MEGF6	-
chr1	3595721	3624757	MEGF6/GH01J003595	5	7.46	eRNA_co-expression,Distance	217,83,25	chr1	3595721	3599911	GH01J003595	.	chr1	3624756	3624757	MEGF6	-
chr1	3618628	3624992	TPRG1L/GH01J003618	414	1015.34	eQTLs,Distance	237,177,32	chr1	3618628	3619785	GH01J003618	.	chr1	3624991	3624992	TPRG1L	+
chr1	3623408	3652761	WRAP73/GH01J003623	27	62.03	eQTLs,TF_co-expression	119,172,48	chr1	3623408	3626484	GH01J003623	.	chr1	3652760	3652761	WRAP73	-
chr1	3623408	3626484	TPRG1L/GH01J003623	547	1343.39	eQTLs,Distance	237,177,32	chr1	3623408	3626484	GH01J003623	.	chr1	3624991	3624992	TPRG1L	+
chr1	3649291	3652761	WRAP73/GH01J003649	531	1303.69	eQTLs,Distance	119,172,48	chr1	3649291	3650706	GH01J003649	.	chr1	3652760	3652761	WRAP73	-
chr1	3652519	3691697	TP73/GH01J003687	469	1150.82	eRNA_co-expression,Distance	126,47,142	chr1	3687984	3691697	GH01J003687	.	chr1	3652519	3652520	TP73	+
chr1	3652519	3679600	TP73/GH01J003676	8	16.32	eQTLs,eRNA_co-expression,Distance	126,47,142	chr1	3676414	3679600	GH01J003676	.	chr1	3652519	3652520	TP73	+
chr1	3652519	3675753	TP73/GH01J003671	9	19.64	eQTLs,eRNA_co-expression,Distance	126,47,142	chr1	3671388	3675753	GH01J003671	.	chr1	3652519	3652520	TP73	+
chr1	3652519	3668153	TP73/GH01J003664	5	8.27	eRNA_co-expression,Distance	126,47,142	chr1	3664175	3668153	GH01J003664	.	chr1	3652519	3652520	TP73	+
chr1	3652760	3679600	WRAP73/GH01J003676	12	26.05	eRNA_co-expression,TF_co-expression	119,172,48	chr1	3676414	3679600	GH01J003676	.	chr1	3652760	3652761	WRAP73	-
chr1	3652760	3668153	WRAP73/GH01J003664	6	11.29	eQTLs,eRNA_co-expression	119,172,48	chr1	3664175	3668153	GH01J003664	.	chr1	3652760	3652761	WRAP73	-
chr1	3695293	3747373	TP73-AS1/GH01J003695	9	19.42	eQTLs,TF_co-expression	126,47,142	chr1	3695293	3697091	GH01J003695	.	chr1	3747372	3747373	TP73-AS1	-
chr1	3746000	3747986	TP73-AS1/GH01J003746	386	947.76	eQTLs,TF_co-expression,Distance	126,47,142	chr1	3746000	3747986	GH01J003746	.	chr1	3747372	3747373	TP73-AS1	-
chr1	3771633	3776875	SMIM1/GH01J003771	631	1550.66	eQTLs,Distance	119,172,48	chr1	3771633	3776875	GH01J003771	.	chr1	3772760	3772761	SMIM1	+
chr1	3795085	3797526	LRRC47/GH01J003795	552	1355.58	eQTLs,Distance	0,114,189	chr1	3795085	3797526	GH01J003795	.	chr1	3796503	3796504	LRRC47	-
chr1	3856199	3858381	CEP104/GH01J003856	572	1406.06	eQTLs,Distance	237,177,32	chr1	3856199	3858381	GH01J003856	.	chr1	3857386	3857387	CEP104	-
chr1	3857142	3901831	DFFB/GH01J003899	51	122.43	eQTLs,TF_co-expression	217,83,25	chr1	3899116	3901831	GH01J003899	.	chr1	3857142	3857143	DFFB	+
chr1	3857142	3891938	DFFB/GH01J003889	10	22.11	eQTLs,C-HiC	217,83,25	chr1	3889099	3891938	GH01J003889	.	chr1	3857142	3857143	DFFB	+
chr1	3857142	3884516	DFFB/GH01J003882	4	5.46	eQTLs,Distance	217,83,25	chr1	3882700	3884516	GH01J003882	.	chr1	3857142	3857143	DFFB	+
chr1	3857142	3881712	DFFB/GH01J003880	4	5.34	eQTLs,Distance	217,83,25	chr1	3880866	3881712	GH01J003880	.	chr1	3857142	3857143	DFFB	+
chr1	3857386	3891938	CEP104/GH01J003889	5	9.65	C-HiC,Distance	237,177,32	chr1	3889099	3891938	GH01J003889	.	chr1	3857386	3857387	CEP104	-
chr1	3889099	3900293	C1orf174/GH01J003889	18	39.54	eQTLs,Distance	126,47,142	chr1	3889099	3891938	GH01J003889	.	chr1	3900292	3900293	C1orf174	-
chr1	3899116	3901831	C1orf174/GH01J003899	796	1957.86	eQTLs,TF_co-expression,Distance	126,47,142	chr1	3899116	3901831	GH01J003899	.	chr1	3900292	3900293	C1orf174	-
chr1	4654731	4676473	AJAP1/GH01J004676	4	5.49	C-HiC,Distance	217,83,25	chr1	4676209	4676473	GH01J004676	.	chr1	4654731	4654732	AJAP1	+
chr1	4654731	4675750	AJAP1/GH01J004675	4	5.17	C-HiC,Distance	217,83,25	chr1	4675600	4675750	GH01J004675	.	chr1	4654731	4654732	AJAP1	+
chr1	4654731	4670223	AJAP1/GH01J004668	2	0.87	eRNA_co-expression,Distance	217,83,25	chr1	4668382	4670223	GH01J004668	.	chr1	4654731	4654732	AJAP1	+
chr1	5896500	5992505	NPHP4/GH01J005896	5	9.19	eQTLs,Distance	237,177,32	chr1	5896500	5898012	GH01J005896	.	chr1	5992504	5992505	NPHP4	-
chr1	5975400	5992505	NPHP4/GH01J005975	7	12.76	eQTLs,Distance	237,177,32	chr1	5975400	5976200	GH01J005975	.	chr1	5992504	5992505	NPHP4	-
chr1	5980108	5992505	NPHP4/GH01J005980	7	14.64	eQTLs,Distance	237,177,32	chr1	5980108	5981325	GH01J005980	.	chr1	5992504	5992505	NPHP4	-
chr1	5990872	5995461	NPHP4/GH01J005990	697	1712.59	eQTLs,Distance	237,177,32	chr1	5990872	5995461	GH01J005990	.	chr1	5992504	5992505	NPHP4	-
chr1	5990872	5995461	KCNAB2/GH01J005990	685	1683.03	eRNA_co-expression,Distance	217,83,25	chr1	5990872	5995461	GH01J005990	.	chr1	5991465	5991466	KCNAB2	+
chr1	5991465	6034852	KCNAB2/GH01J006034	5	7.54	eQTLs,Distance	217,83,25	chr1	6034200	6034852	GH01J006034	.	chr1	5991465	5991466	KCNAB2	+
chr1	5991465	6030017	KCNAB2/GH01J006024	670	1646.62	eQTLs,eRNA_co-expression,Distance	217,83,25	chr1	6024699	6030017	GH01J006024	.	chr1	5991465	5991466	KCNAB2	+
chr1	5991465	6010473	KCNAB2/GH01J006008	5	7.7	eQTLs,Distance	217,83,25	chr1	6008964	6010473	GH01J006008	.	chr1	5991465	5991466	KCNAB2	+
chr1	5992504	6030017	NPHP4/GH01J006024	7	13.71	eQTLs,Distance	237,177,32	chr1	6024699	6030017	GH01J006024	.	chr1	5992504	5992505	NPHP4	-
chr1	6127377	6180134	CHD5/GH01J006127	6	11.54	C-HiC,Distance	119,172,48	chr1	6127377	6129417	GH01J006127	.	chr1	6180133	6180134	CHD5	-
chr1	6170641	6180134	CHD5/GH01J006170	10	19.9	eQTLs,eRNA_co-expression,Distance	119,172,48	chr1	6170641	6172200	GH01J006170	.	chr1	6180133	6180134	CHD5	-
chr1	6197741	6205475	RNF207/GH01J006197	13	27.22	eQTLs,Distance	77,190,238	chr1	6197741	6200945	GH01J006197	.	chr1	6205474	6205475	RNF207	+
chr1	6204260	6209389	RPL22/GH01J006204	13	27.67	TF_co-expression,Distance	0,114,189	chr1	6204260	6207175	GH01J006204	.	chr1	6209388	6209389	RPL22	-
chr1	6204260	6207175	RNF207/GH01J006204	618	1518.81	eQTLs,Distance	77,190,238	chr1	6204260	6207175	GH01J006204	.	chr1	6205474	6205475	RNF207	+
chr1	6205474	6417164	RNF207/GH01J006412	10	22.09	eQTLs,C-HiC	77,190,238	chr1	6412831	6417164	GH01J006412	.	chr1	6205474	6205475	RNF207	+
chr1	6205474	6209838	RNF207/GH01J006208	8	16.93	eQTLs,Distance	77,190,238	chr1	6208606	6209838	GH01J006208	.	chr1	6205474	6205475	RNF207	+
chr1	6209388	6236706	RPL22/GH01J006233	11	22.7	TF_co-expression,Distance	0,114,189	chr1	6233274	6236706	GH01J006233	.	chr1	6209388	6209389	RPL22	-
chr1	6218985	6235984	ICMT/GH01J006218	9	18.68	eQTLs,Distance	217,83,25	chr1	6218985	6221891	GH01J006218	.	chr1	6235983	6235984	ICMT	-
chr1	6222046	6235984	ICMT/GH01J006222	6	10.32	eQTLs,Distance	217,83,25	chr1	6222046	6223678	GH01J006222	.	chr1	6235983	6235984	ICMT	-
chr1	6223972	6235984	ICMT/GH01J006223	5	8.13	eQTLs,Distance	217,83,25	chr1	6223972	6225851	GH01J006223	.	chr1	6235983	6235984	ICMT	-
chr1	6233274	6236706	LINC00337/GH01J006233	543	1334.69	eQTLs,Distance	237,177,32	chr1	6233274	6236706	GH01J006233	.	chr1	6236239	6236240	LINC00337	+
chr1	6233274	6236706	ICMT/GH01J006233	548	1347.44	eQTLs,Distance	217,83,25	chr1	6233274	6236706	GH01J006233	.	chr1	6235983	6235984	ICMT	-
chr1	6235983	6264315	ICMT/GH01J006259	19	44.09	eQTLs,C-HiC	217,83,25	chr1	6259680	6264315	GH01J006259	.	chr1	6235983	6235984	ICMT	-
chr1	6236239	6242725	LINC00337/GH01J006238	7	12.78	eQTLs,Distance	237,177,32	chr1	6238036	6242725	GH01J006238	.	chr1	6236239	6236240	LINC00337	+
chr1	6244779	6260990	GPR153/GH01J006244	12	26.33	eQTLs,Distance	119,172,48	chr1	6244779	6246696	GH01J006244	.	chr1	6260989	6260990	GPR153	-
chr1	6259680	6624865	THAP3/GH01J006259	17	37.81	eRNA_co-expression,TF_co-expression	162,20,47	chr1	6259680	6264315	GH01J006259	.	chr1	6624864	6624865	THAP3	+
chr1	6259680	6264315	GPR153/GH01J006259	647	1589.4	eQTLs,eRNA_co-expression,Distance	119,172,48	chr1	6259680	6264315	GH01J006259	.	chr1	6260989	6260990	GPR153	-
chr1	6275546	6579991	ZBTB48/GH01J006275	9	17.31	eRNA_co-expression,TF_co-expression	126,47,142	chr1	6275546	6277685	GH01J006275	.	chr1	6579990	6579991	ZBTB48	+
chr1	6275546	6394391	ACOT7/GH01J006275	2	1.72	eRNA_co-expression,Distance	162,20,47	chr1	6275546	6277685	GH01J006275	.	chr1	6394390	6394391	ACOT7	-
chr1	6281146	6394391	ACOT7/GH01J006281	2	2.26	eRNA_co-expression,Distance	162,20,47	chr1	6281146	6283232	GH01J006281	.	chr1	6394390	6394391	ACOT7	-
chr1	6290071	6394391	ACOT7/GH01J006290	5	8.52	eQTLs,eRNA_co-expression,Distance	162,20,47	chr1	6290071	6292388	GH01J006290	.	chr1	6394390	6394391	ACOT7	-
chr1	6293627	6394391	ACOT7/GH01J006293	2	1.53	eRNA_co-expression,Distance	162,20,47	chr1	6293627	6295795	GH01J006293	.	chr1	6394390	6394391	ACOT7	-
chr1	6299189	6394391	ACOT7/GH01J006299	4	6.3	eQTLs,eRNA_co-expression,Distance	162,20,47	chr1	6299189	6303682	GH01J006299	.	chr1	6394390	6394391	ACOT7	-
chr1	6327962	6394391	ACOT7/GH01J006327	3	4.88	eQTLs,Distance	162,20,47	chr1	6327962	6332120	GH01J006327	.	chr1	6394390	6394391	ACOT7	-
chr1	6349876	6394391	ACOT7/GH01J006349	3	4.02	eQTLs,Distance	162,20,47	chr1	6349876	6351190	GH01J006349	.	chr1	6394390	6394391	ACOT7	-
chr1	6357359	6394391	ACOT7/GH01J006357	506	1243.94	eQTLs,Distance	162,20,47	chr1	6357359	6361604	GH01J006357	.	chr1	6394390	6394391	ACOT7	-
chr1	6362419	6394391	ACOT7/GH01J006362	4	5.79	eQTLs,Distance	162,20,47	chr1	6362419	6363601	GH01J006362	.	chr1	6394390	6394391	ACOT7	-
chr1	6384562	6394391	ACOT7/GH01J006384	427	1049.07	eQTLs,Distance	162,20,47	chr1	6384562	6387307	GH01J006384	.	chr1	6394390	6394391	ACOT7	-
chr1	6391995	6394636	ACOT7/GH01J006391	545	1339.71	eQTLs,Distance	162,20,47	chr1	6391995	6394636	GH01J006391	.	chr1	6394390	6394391	ACOT7	-
chr1	6422736	6425891	ESPN/GH01J006422	445	1093.29	eQTLs,Distance	217,83,25	chr1	6422736	6425891	GH01J006422	.	chr1	6424775	6424776	ESPN	+
chr1	6424775	6462159	ESPN/GH01J006459	6	11.42	eQTLs,Distance	217,83,25	chr1	6459439	6462159	GH01J006459	.	chr1	6424775	6424776	ESPN	+
chr1	6424775	6452168	ESPN/GH01J006445	501	1229.75	eQTLs,Distance	217,83,25	chr1	6445822	6452168	GH01J006445	.	chr1	6424775	6424776	ESPN	+
chr1	6424775	6440601	ESPN/GH01J006440	14	31	eQTLs,Distance	217,83,25	chr1	6440340	6440601	GH01J006440	.	chr1	6424775	6424776	ESPN	+
chr1	6466194	6493544	TNFRSF25/GH01J006487	22	50.15	eQTLs,Distance	119,172,48	chr1	6487570	6493544	GH01J006487	.	chr1	6466194	6466195	TNFRSF25	-
chr1	6484999	6624865	THAP3/GH01J006485	13	27.68	eQTLs,TF_co-expression	162,20,47	chr1	6484999	6487190	GH01J006485	.	chr1	6624864	6624865	THAP3	+
chr1	6484999	6520061	PLEKHG5/GH01J006485	582	1429.48	eQTLs,C-HiC,Distance	77,190,238	chr1	6484999	6487190	GH01J006485	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6487570	6624865	THAP3/GH01J006487	23	53.41	C-HiC,TF_co-expression	162,20,47	chr1	6487570	6493544	GH01J006487	.	chr1	6624864	6624865	THAP3	+
chr1	6487570	6520061	PLEKHG5/GH01J006487	686	1686.64	eQTLs,C-HiC,Distance	77,190,238	chr1	6487570	6493544	GH01J006487	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6500817	6520061	PLEKHG5/GH01J006500	4	5.74	eQTLs,Distance	77,190,238	chr1	6500817	6502873	GH01J006500	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6509400	6520061	PLEKHG5/GH01J006509	5	7.42	eQTLs,Distance	77,190,238	chr1	6509400	6510200	GH01J006509	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6511864	6520061	PLEKHG5/GH01J006511	6	12.32	eQTLs,Distance	77,190,238	chr1	6511864	6514499	GH01J006511	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6516986	6520923	PLEKHG5/GH01J006516	482	1184.59	eQTLs,Distance	77,190,238	chr1	6516986	6520923	GH01J006516	.	chr1	6520060	6520061	PLEKHG5	-
chr1	6553014	6579991	ZBTB48/GH01J006553	14	31.73	eQTLs,TF_co-expression	126,47,142	chr1	6553014	6555865	GH01J006553	.	chr1	6579990	6579991	ZBTB48	+
chr1	6578955	6583201	ZBTB48/GH01J006578	606	1488.87	eQTLs,Distance	126,47,142	chr1	6578955	6583201	GH01J006578	.	chr1	6579990	6579991	ZBTB48	+
chr1	6579990	6605649	ZBTB48/GH01J006598	17	37.94	eRNA_co-expression,TF_co-expression	126,47,142	chr1	6598773	6605649	GH01J006598	.	chr1	6579990	6579991	ZBTB48	+
chr1	6589050	6624865	THAP3/GH01J006589	7	12.46	eQTLs,C-HiC	162,20,47	chr1	6589050	6589856	GH01J006589	.	chr1	6624864	6624865	THAP3	+
chr1	6591552	6624865	THAP3/GH01J006591	5	8.54	eQTLs,C-HiC	162,20,47	chr1	6591552	6591733	GH01J006591	.	chr1	6624864	6624865	THAP3	+
chr1	6591552	6614607	KLHL21/GH01J006591	4	5.22	C-HiC,Distance	77,190,238	chr1	6591552	6591733	GH01J006591	.	chr1	6614606	6614607	KLHL21	-
chr1	6598773	6624865	THAP3/GH01J006598	58	139.85	eQTLs,TF_co-expression	162,20,47	chr1	6598773	6605649	GH01J006598	.	chr1	6624864	6624865	THAP3	+
chr1	6598773	6614607	KLHL21/GH01J006598	733	1801.86	eRNA_co-expression,Distance	77,190,238	chr1	6598773	6605649	GH01J006598	.	chr1	6614606	6614607	KLHL21	-
chr1	6621683	6626574	THAP3/GH01J006621	606	1489.02	eQTLs,Distance	162,20,47	chr1	6621683	6626574	GH01J006621	.	chr1	6624864	6624865	THAP3	+
chr1	6624864	6702470	THAP3/GH01J006700	43	103.12	eQTLs,TF_co-expression	162,20,47	chr1	6700362	6702470	GH01J006700	.	chr1	6624864	6624865	THAP3	+
chr1	6785323	7706031	CAMTA1/GH01J007703	5	8.26	eQTLs,Distance	119,172,48	chr1	7703723	7706031	GH01J007703	.	chr1	6785323	6785324	CAMTA1	+
chr1	6785323	7681883	CAMTA1/GH01J007678	6	10.11	eQTLs,Distance	119,172,48	chr1	7678554	7681883	GH01J007678	.	chr1	6785323	6785324	CAMTA1	+
chr1	6785323	7671158	CAMTA1/GH01J007667	5	7.91	eQTLs,Distance	119,172,48	chr1	7667620	7671158	GH01J007667	.	chr1	6785323	6785324	CAMTA1	+
chr1	6785323	6923390	CAMTA1/GH01J006922	4	6.53	C-HiC,Distance	119,172,48	chr1	6922308	6923390	GH01J006922	.	chr1	6785323	6785324	CAMTA1	+
chr1	6785323	6886166	CAMTA1/GH01J006883	5	9.14	C-HiC,Distance	119,172,48	chr1	6883711	6886166	GH01J006883	.	chr1	6785323	6785324	CAMTA1	+
chr1	6785323	6826361	CAMTA1/GH01J006819	7	13.83	C-HiC,Distance	119,172,48	chr1	6819342	6826361	GH01J006819	.	chr1	6785323	6785324	CAMTA1	+
chr1	7378832	7389923	LOC102725193/GH01J007378	6	10.74	eQTLs,Distance	126,47,142	chr1	7378832	7381012	GH01J007378	.	chr1	7389922	7389923	LOC102725193	-
chr1	7388197	7390000	LOC102725193/GH01J007388	194	474.93	eQTLs,Distance	126,47,142	chr1	7388197	7390000	GH01J007388	.	chr1	7389922	7389923	LOC102725193	-
chr1	7389922	7403918	LOC102725193/GH01J007401	8	17.08	eQTLs,Distance	126,47,142	chr1	7401222	7403918	GH01J007401	.	chr1	7389922	7389923	LOC102725193	-
chr1	7441591	7479906	LOC101928836/GH01J007477	7	12.99	C-HiC,Distance	119,172,48	chr1	7477360	7479906	GH01J007477	.	chr1	7441591	7441592	LOC101928836	-
chr1	7441591	7473444	LOC101928836/GH01J007468	8	15.5	C-HiC,Distance	119,172,48	chr1	7468610	7473444	GH01J007468	.	chr1	7441591	7441592	LOC101928836	-
chr1	7667620	7694844	ENSG00000270171/GH01J007667	6	11.1	eQTLs,Distance	162,20,47	chr1	7667620	7671158	GH01J007667	.	chr1	7694843	7694844	ENSG00000270171	-
chr1	7678554	7694844	ENSG00000270171/GH01J007678	7	14.7	eQTLs,Distance	162,20,47	chr1	7678554	7681883	GH01J007678	.	chr1	7694843	7694844	ENSG00000270171	-
chr1	7703723	7784320	PER3/GH01J007703	12	24.94	C-HiC,eRNA_co-expression	77,190,238	chr1	7703723	7706031	GH01J007703	.	chr1	7784319	7784320	PER3	+
chr1	7703723	7771269	VAMP3/GH01J007703	8	16.13	C-HiC,Distance	126,47,142	chr1	7703723	7706031	GH01J007703	.	chr1	7771268	7771269	VAMP3	+
chr1	7770172	7776383	ENSG00000269925/GH01J007770	7	13.4	eQTLs,Distance	119,172,48	chr1	7770172	7772470	GH01J007770	.	chr1	7776382	7776383	ENSG00000269925	+
chr1	7770172	7772470	VAMP3/GH01J007770	539	1324.8	eQTLs,Distance	126,47,142	chr1	7770172	7772470	GH01J007770	.	chr1	7771268	7771269	VAMP3	+
chr1	7782962	7785366	PER3/GH01J007782	591	1452.57	eRNA_co-expression,Distance	77,190,238	chr1	7782962	7785366	GH01J007782	.	chr1	7784319	7784320	PER3	+
chr1	7902400	7913610	UTS2/GH01J007902	9	18.45	eQTLs,Distance	0,114,189	chr1	7902400	7903469	GH01J007902	.	chr1	7913609	7913610	UTS2	-
chr1	7912675	7913652	UTS2/GH01J007912	355	870.61	eQTLs,Distance	0,114,189	chr1	7912675	7913652	GH01J007912	.	chr1	7913609	7913610	UTS2	-
chr1	7953486	7955273	PARK7/GH01J007953	548	1346.36	eQTLs,Distance	126,47,142	chr1	7953486	7955273	GH01J007953	.	chr1	7954290	7954291	PARK7	+
chr1	7954290	8029374	PARK7/GH01J008013	32	73.93	eQTLs,C-HiC	126,47,142	chr1	8013483	8029374	GH01J008013	.	chr1	7954290	7954291	PARK7	+
chr1	7954290	8007092	PARK7/GH01J008002	19	43.16	eQTLs,C-HiC	126,47,142	chr1	8002829	8007092	GH01J008002	.	chr1	7954290	7954291	PARK7	+
chr1	7954290	7982907	PARK7/GH01J007982	5	9.03	eQTLs,Distance	126,47,142	chr1	7982328	7982907	GH01J007982	.	chr1	7954290	7954291	PARK7	+
chr1	7954290	7963286	PARK7/GH01J007960	573	1409.15	eQTLs,Distance	126,47,142	chr1	7960052	7963286	GH01J007960	.	chr1	7954290	7954291	PARK7	+
chr1	7993155	8026738	ENSG00000238290/GH01J007993	25	57.2	eQTLs,C-HiC	217,83,25	chr1	7993155	7994944	GH01J007993	.	chr1	8026737	8026738	ENSG00000238290	+
chr1	8002829	8026738	ENSG00000238290/GH01J008002	25	59.12	eQTLs,C-HiC	217,83,25	chr1	8002829	8007092	GH01J008002	.	chr1	8026737	8026738	ENSG00000238290	+
chr1	8002829	8026333	ERRFI1/GH01J008002	8	16.29	C-HiC,Distance	0,114,189	chr1	8002829	8007092	GH01J008002	.	chr1	8026332	8026333	ERRFI1	-
chr1	8010071	8317826	SLC45A1/GH01J008010	7	13.04	C-HiC,eRNA_co-expression	237,177,32	chr1	8010071	8010390	GH01J008010	.	chr1	8317825	8317826	SLC45A1	+
chr1	8010071	8026333	ERRFI1/GH01J008010	3	3.13	eRNA_co-expression,Distance	0,114,189	chr1	8010071	8010390	GH01J008010	.	chr1	8026332	8026333	ERRFI1	-
chr1	8013483	8029374	ENSG00000238290/GH01J008013	33	76.55	eQTLs,Distance	217,83,25	chr1	8013483	8029374	GH01J008013	.	chr1	8026737	8026738	ENSG00000238290	+
chr1	8026332	8213994	ERRFI1/GH01J008209	14	29.96	eQTLs,C-HiC	0,114,189	chr1	8209873	8213994	GH01J008209	.	chr1	8026332	8026333	ERRFI1	-
chr1	8026332	8207533	ERRFI1/GH01J008199	15	32.51	eQTLs,C-HiC,eRNA_co-expression	0,114,189	chr1	8199337	8207533	GH01J008199	.	chr1	8026332	8026333	ERRFI1	-
chr1	8026332	8199041	ERRFI1/GH01J008196	14	31.14	eQTLs,C-HiC	0,114,189	chr1	8196115	8199041	GH01J008196	.	chr1	8026332	8026333	ERRFI1	-
chr1	8026332	8190602	ERRFI1/GH01J008188	9	17.74	eQTLs,C-HiC	0,114,189	chr1	8188929	8190602	GH01J008188	.	chr1	8026332	8026333	ERRFI1	-
chr1	8026332	8185716	ERRFI1/GH01J008180	10	21.1	eQTLs,C-HiC	0,114,189	chr1	8180742	8185716	GH01J008180	.	chr1	8026332	8026333	ERRFI1	-
chr1	8026332	8156376	ERRFI1/GH01J008151	5	8.41	eQTLs,eRNA_co-expression	0,114,189	chr1	8151302	8156376	GH01J008151	.	chr1	8026332	8026333	ERRFI1	-
